Date,Open,High,Low,Close,Volume
2009-12-16,130.71,131.45,127.65,128.36,10246742
2009-12-17,129.35,130.08,126.9,126.91,8475709
2009-12-18,128,128.79,125.65,128.48,9590976
2009-12-21,130.45,133.2,130.19,132.79,9453513
2009-12-22,134.03,135.99,132.65,133.75,8204743
2009-12-23,134.8,139.05,134.35,138.94,9544690
2009-12-24,139.19,139.7,137.54,138.47,5128777
2009-12-28,139.9,141.98,138.53,139.31,8763416
2009-12-29,141.44,142.58,138.55,139.41,8399158
2009-12-30,138.04,138.4,135.28,136.49,6911762
2009-12-31,137.08,137.28,134.52,134.52,4521967
2010-01-04,136.28,136.61,133.14,133.9,7595995
2010-01-05,133.25,135.48,131.81,134.69,8851066
2010-01-06,134.63,134.73,131.65,132.25,7178209
2010-01-07,131.96,132.32,128.8,130,11014197
2010-01-08,130.7,133.68,129.03,133.52,9826568
2010-01-11,132.73,132.8,129.21,130.31,8777511
2010-01-12,129.06,129.82,126.55,127.35,9091795
2010-01-13,128.07,129.71,125.75,129.11,10723052
2010-01-14,129.18,130.38,126.4,127.35,9704287
2010-01-15,129.35,129.65,127.06,127.14,15358332
2010-01-19,126.2,128,124.33,127.61,8888949
2010-01-20,127.18,129.2,125.08,125.78,9065301
2010-01-21,127.27,128.15,125,126.62,9968973
2010-01-22,125.6,127.67,120.76,121.43,11545055
2010-01-25,122.03,122.28,118.12,120.31,12021072
2010-01-26,120.05,122.98,119.06,119.48,9555194
2010-01-27,120.99,123.33,118.8,122.75,14744661
2010-01-28,124.46,127.2,122.8,126.03,26818639
2010-01-29,129.74,131.85,124.14,125.41,29455631
2010-02-01,123.22,124.86,113.82,118.87,37698758
2010-02-02,118.86,118.98,114.4,118.12,23044130
2010-02-03,117.09,119.61,116.56,119.1,12393931
2010-02-04,118.61,120.33,115.74,115.94,12769453
2010-02-05,115.85,117.65,114.1,117.39,11024305
2010-02-08,117.39,121,116.56,116.83,9887056
2010-02-09,118.29,119.09,117,118.03,9219004
2010-02-10,117.88,118.61,116,117.36,6231409
2010-02-11,117.22,120.42,116.5,120.09,8342959
2010-02-12,118.99,119.94,117.5,119.66,7916984
2010-02-16,120.06,120.5,117.18,117.53,8874201
2010-02-17,117,117.13,115.55,116.31,8913604
2010-02-18,115.95,118.51,114.82,118.08,9796316
2010-02-19,117.83,119.09,117,117.52,7115310
2010-02-22,117.33,118.97,116.18,118.01,6806986
2010-02-23,118.01,119.25,116.51,117.24,7066220
2010-02-24,117.77,119.8,117.15,119.72,7389889
2010-02-25,118.29,118.34,115.85,118.2,9524339
2010-02-26,117.89,119.43,117,118.4,5713949
2010-03-01,118.85,124.66,117.53,124.54,13285874
2010-03-02,125,127.35,124.8,125.53,12096663
2010-03-03,125.4,126.94,124.43,125.89,6434791
2010-03-04,125.89,128.85,125.57,128.53,7490229
2010-03-05,128.74,129.45,127.07,128.91,6769021
2010-03-08,128.3,130.85,127.71,130.11,5605222
2010-03-09,129.59,130.81,127.97,128.82,6069629
2010-03-10,128.68,131.17,128.48,130.51,5624051
2010-03-11,130.36,133.62,130.36,133.58,7233625
2010-03-12,134.04,134.2,131.18,131.82,6147768
2010-03-15,131.72,132,128.63,131.13,6328960
2010-03-16,131.4,132.29,130.5,131.79,4132913
2010-03-17,132.45,132.69,131.22,131.34,4358719
2010-03-18,130.97,132.85,130.44,132.76,5023270
2010-03-19,133.64,133.71,129.66,130.35,8904925
2010-03-22,130.2,130.96,128.64,130.47,5372024
2010-03-23,130.68,130.94,128.07,129.26,4213507
2010-03-24,128.65,129.4,127.2,128.04,4703138
2010-03-25,129.23,136.91,128.04,134.73,16209512
2010-03-26,134.86,136.99,133.76,135.06,6566151
2010-03-29,135.5,136.63,134.33,135.12,4626155
2010-03-30,135.6,138.19,135.36,136.58,6191469
2010-03-31,135.66,136.8,134.48,135.77,4597419
2010-04-01,136.32,136.51,131.18,131.81,8772264
2010-04-05,132.8,133.74,130.78,131.49,5815209
2010-04-06,131.18,136,131.18,135.56,7922981
2010-04-07,135.94,136.08,133.86,134.87,5938021
2010-04-08,135,141.25,134.71,140.96,12683710
2010-04-09,140.68,141.33,139.07,140.06,6008046
2010-04-12,139.92,142.91,139.68,141.2,5443372
2010-04-13,141.23,141.98,139.12,140.16,4779793
2010-04-14,140.31,144.5,139.2,144.28,7881676
2010-04-15,144.3,147.09,144,145.82,7826782
2010-04-16,144.95,147.17,141.45,142.17,8396382
2010-04-19,142.37,143.67,139.13,142.43,6016692
2010-04-20,143.71,144.64,142.1,144.2,4306622
2010-04-21,145,149,143.52,146.43,7318353
2010-04-22,147.17,151.09,145.88,150.09,14854793
2010-04-23,145.2,149.09,142.42,143.63,18962945
2010-04-26,143.2,147.72,142.91,147.11
2010-04-27,145.34,146.44,141.11,142.02,8630222
2010-04-28,142.56,142.75,138.69,139.35,9229354
2010-04-29,140.05,142.45,139.79,141.73,6307712
2010-04-30,141.4,141.4,136.91,137.1,6102170
2010-05-03,137.42,139.44,136.11,137.49,5653402
2010-05-04,135.58,135.81,128.38,129.83,12651327
2010-05-05,128,131.61,127.55,130.93,9455975
2010-05-06,129.95,132.33,120.6,128.71,10187838
2010-05-07,127.97,131.18,123.76,124.98,11936041
2010-05-10,129.94,132.21,129.26,131.29,6797131
2010-05-11,130.26,133.08,128.47,130.46,6041041
2010-05-12,131,134.13,129.68,133.87,5895134
2010-05-13,133.68,136.99,131,131.47,5929841
2010-05-14,130.2,131,126.76,128.53,5273354
2010-05-17,127.85,129.95,125.8,128.91,5641703
2010-05-18,130.11,131.25,125.51,126.28,5240561
2010-05-19,125.5,127.93,123.8,124.59,6460003
2010-05-20,122.3,125,118.78,119.71,8570637
2010-05-21,117.72,124.97,117.52,122.72,7966546
2010-05-24,122.34,124.5,120.65,122.12,4535832
2010-05-25,118.62,125.19,118.5,124.86,7107564
2010-05-26,125.09,125.79,122.3,123.21,6952890
2010-05-27,124.98,126.85,120.6,126.7,4737157
2010-05-28,125.95,127.6,124.01,125.46,3953851
2010-06-01,124.53,126.57,123.02,123.24,3650661
2010-06-02,123.9,126.43,121.65,126.31,4747392
2010-06-03,126.17,129.15,124.85,128.76,5272725
2010-06-04,126.85,128.2,122.18,122.77,5467312
2010-06-07,125.8,126.61,121.67,122.01,6558999
2010-06-08,121.86,122,115.8,118.83,11508385
2010-06-09,120.3,121.47,117.36,117.91,7363130
2010-06-10,119.56,123.5,119.2,123.21,6045279
2010-06-11,121.4,123.53,120.29,123.03,4203686
2010-06-14,124.49,125.7,123.5,123.83,3918871
2010-06-15,123.2,126.92,122.5,126.84,4539656
2010-06-16,125.59,127.98,125.36,126.9,3963663
2010-06-17,126.91,127.8,124.69,125.89,3476968
2010-06-18,126.02,127.48,125.07,125.83,3835586
2010-06-21,126.79,127.48,121.41,122.55,5311594
2010-06-22,122.64,125.23,121.55,122.31,6193108
2010-06-23,122.15,123.22,120.04,121.45,5453970
2010-06-24,120.78,120.85,116.8,118.33,7766031
2010-06-25,118.08,121.76,117.63,121,5678541
2010-06-28,118.77,120.04,117.1,117.8,5607767
2010-06-29,116.09,116.48,106.01,108.61,12831924
2010-06-30,108.57,112.68,108.11,109.26,9740658
2010-07-01,108.86,111.69,106.7,110.96,8527241
2010-07-02,110.76,111.29,108.56,109.14,4474434
2010-07-06,111.25,112.53,109,110.06,5215831
2010-07-07,109.98,113.63,109.81,113.43,4933341
2010-07-08,115.21,117.48,114.07,116.22,6770943
2010-07-09,116.5,117.4,114.65,117.26,4063873
2010-07-12,118.01,119.7,117.32,119.51,4778776
2010-07-13,121,124.88,120.3,123.65,7062190
2010-07-14,123.04,123.75,121.47,123.3,5251489
2010-07-15,120.31,122.48,119.26,122.06,6047638
2010-07-16,121.25,121.92,118.01,118.49,6223925
2010-07-19,118.34,120.74,117,119.94,5023793
2010-07-20,120.63,120.71,117.51,120.1,6782839
2010-07-21,120.63,121.25,117.26,117.43,5000233
2010-07-22,118.71,120.87,118.02,120.07,14265287
2010-07-23,105.93,119.28,105.8,118.87,42396643
2010-07-26,118.28,118.6,114.88,118.4,11116601
2010-07-27,118.43,118.5,115.07,117.13,7779206
2010-07-28,116.8,118.2,116.4,117.13,5458686
2010-07-29,118,118.87,115.52,116.86,6175625
2010-07-30,115.5,118.74,114.51,117.89,7077047
2010-08-02,117.89,120.38,117.57,120.07,5468786
2010-08-03,120.02,122.87,119.68,122.42,5953783
2010-08-04,123.08,128.47,123,127.58,9256604
2010-08-05,126.8,128,125.82,127.83,4271186
2010-08-06,126.59,128.4,125.9,128.32,5063214
2010-08-09,128.46,129.93,127.85,128.83,5082836
2010-08-10,127.95,130,127.38,130,5691387
2010-08-11,128.1,128.12,125.2,125.89,5529688
2010-08-12,123.75,127,123.55,126.56,4363805
2010-08-13,126.07,127.48,124.26,124.69,3976596
2010-08-16,123.68,127.37,123.04,126.07,4024643
2010-08-17,126.79,129.98,126.79,128.86,5036228
2010-08-18,129.25,130.81,128.26,129.65,7900633
2010-08-19,129.19,130.02,126.82,127.57,5578981
2010-08-20,127.09,128.04,126.02,127.76,4169328
2010-08-23,127.75,129.22,126.5,126.6,3850967
2010-08-24,125.34,125.44,123.18,124.53,5353140
2010-08-25,124.53,127.37,123.83,126.85,5339160
2010-08-26,127.21,127.59,124.82,124.86,4692398
2010-08-27,125.46,126.64,122.25,126.64,5071746
2010-08-30,125.95,126.95,123.69,123.79,3425865
2010-08-31,122.99,125.9,122.5,124.83,4224415
2010-09-01,126.35,132.6,126.17,132.49,7117854
2010-09-02,132.17,135.21,132.05,135.21,5394786
2010-09-03,136.75,139.5,136.62,138.79,6580701
2010-09-07,138.6,138.6,136.89,137.22,3882754
2010-09-08,137.99,139.7,136.45,139.14,5828429
2010-09-09,140,141.37,139.26,140.38,4952408
2010-09-10,140.75,142.6,140.04,142.44,5040466
2010-09-13,144.2,145.74,143.76,145.07,5076760
2010-09-14,144.5,146.7,143.83,145.75,4315483
2010-09-15,144.8,145.62,143.56,145.45,4890672
2010-09-16,145.39,148.23,145.16,148.13,5814106
2010-09-17,148.98,148.98,146.5,148.32,7259583
2010-09-20,148.66,151.95,147.35,151.3,6448627
2010-09-21,150.69,153.31,149.6,150.73,7538326
2010-09-22,149.89,152.7,149.1,151.83,6607112
2010-09-23,151.2,155.92,150.97,152.85,7058947
2010-09-24,155.48,160.89,155.42,160.73,10558157
2010-09-27,160.24,161.2,157.88,159.37,6439830
2010-09-28,159.59,160.88,154.89,159.7,8492800
2010-09-29,159.03,161.78,157.75,158.99,7286928
2010-09-30,159.87,160.93,155.6,157.06,7601791
2010-10-01,157.2,157.44,152.2,153.71,8682607
2010-10-04,153.78,155.96,152.79,155.39,5345375
2010-10-05,157.11,161.21,157.01,160.87,5600966
2010-10-06,160.6,160.68,154.6,155.4,6041667
2010-10-07,156.55,157.4,153.39,156.27,4621434
2010-10-08,155.18,156.28,152.78,155.55,6918322
2010-10-11,154.8,156.63,152.34,153.03,4467691
2010-10-12,152.51,156.95,151.4,156.48,5279993
2010-10-13,156.77,156.79,153.85,155.17,5632748
2010-10-14,154.99,156.95,154.23,155.53,4021869
2010-10-15,158.45,164.88,156.75,164.64,10110750
2010-10-18,165.05,165.19,161.82,163.56,6325524
2010-10-19,160.68,162.8,157,158.67,7524589
2010-10-20,158.95,159.87,156.57,158.67,5770223
2010-10-21,162.67,166.13,161.29,164.97,13399731
2010-10-22,162.31,170.17,162.27,169.13,16301899
2010-10-25,171.57,171.99,168.32,169,6529880
2010-10-26,167.58,171,167.5,169.95,4688933
2010-10-27,168.88,169.75,166.54,167.51,5716689
2010-10-28,168.36,168.49,165.05,166.84,4682864
2010-10-29,165.73,168.5,164.81,165.23,4957575
2010-11-01,164.45,164.58,161.52,162.58,5243949
2010-11-02,163.76,165.94,163.36,164.61,4261645
2010-11-03,165.25,168.61,162.29,168.47,6118035
2010-11-04,169.76,172.53,168.4,168.93,7396838
2010-11-05,169.35,171.65,168.59,170.77,5212461
2010-11-08,170.84,173.2,168.78,171.99,5704605
2010-11-09,172.67,173.14,169.06,170.27,3976219
2010-11-10,170.59,173.37,169.41,173.33,5436205
2010-11-11,171.25,172.05,169.42,170.37,5685145
2010-11-12,169.9,171.26,165.05,165.68,7160369
2010-11-15,165.16,165.35,158.56,158.9,9631577
2010-11-16,158.59,160.91,156.77,157.78,6568194
2010-11-17,157.84,160.85,157.55,158.35,4524492
2010-11-18,160.99,165,160.74,164.17,6216159
2010-11-19,163.81,164.99,162.84,164.82,4463345
2010-11-22,165.19,170.6,165,170.39,6141958
2010-11-23,168.81,168.81,164.62,168.2,6464924
2010-11-24,171.58,177.89,171.53,177.25,10041437
2010-11-26,177.36,178.38,176.16,177.2,4272138
2010-11-29,179.95,181.84,177.57,179.49,9690463
2010-11-30,176.65,177.7,174.9,175.4,6761420
2010-12-01,179.16,179.32,176,176.55,5769065
2010-12-02,176.86,177.45,173.92,176.53,5537579
2010-12-03,176.4,176.4,174.05,175.68,4906789
2010-12-06,175.86,178.43,174.6,178.05,5646515
2010-12-07,180.51,181.47,176.57,176.77,5073989
2010-12-08,177.57,178.16,175.2,176.29,3726855
2010-12-09,177.77,178.11,173.8,174.85,4552588
2010-12-10,174.78,175.95,173.36,175.62,3560443
2010-12-13,176.33,177.94,173.73,174.25,4202479
2010-12-14,174.25,175.76,173.09,173.94,3684605
2010-12-15,173.72,179,173.59,175.57,5807078
2010-12-16,175.6,178.3,175.04,178.04,4116580
2010-12-17,178.04,178.75,177.02,177.58,4505169
2010-12-20,179.22,183.98,178.04,183.29,8718649
2010-12-21,183.9,185.65,182.6,184.75,5110546
2010-12-22,185.1,185.45,184.11,184.76,2576410
2010-12-23,184.38,184.98,181.89,182.59,3357316
2010-12-27,182.26,183.14,180.45,182.14,2247052
2010-12-28,182.06,182.77,181.05,181.09,1974053
2010-12-29,181.79,184.35,180.41,183.37,3120078
2010-12-30,183.92,184.55,182.75,182.75,1960924
2010-12-31,181.96,182.3,179.51,180,3449615
2011-01-03,181.3,186,181.21,184.22,5329113
2011-01-04,184.22,187.7,183.78,185.01,5031322
2011-01-05,184.1,187.45,184.07,187.42,3396012
2011-01-06,186.5,187.41,185.25,185.86,3166150
2011-01-07,187.82,188.45,183.74,185.49,5221615
2011-01-10,185.06,185.29,182.51,184.68,3375893
2011-01-11,185.38,186,183.21,184.34,2813855
2011-01-12,185.35,185.38,183.3,184.08,2637712
2011-01-13,183.6,186.45,183.51,185.53,3366393
2011-01-14,185.95,188.94,184.92,188.75,3661883
2011-01-18,188.48,191.6,188.25,191.25,3945987
2011-01-19,190.91,191,186.21,186.87,3880846
2011-01-20,185.02,186.85,181,181.96,5708247
2011-01-21,183.13,183.25,176.84,177.42,6801949
2011-01-24,177.95,178.49,174.15,176.85,5588409
2011-01-25,175.49,176.75,174.28,176.7,4650139
2011-01-26,177.5,177.89,174.63,175.39,3746816
2011-01-27,177.4,185,177.31,184.45,14336481
2011-01-28,171.66,173.71,166.9,171.14,19899760
2011-01-31,170.26,171.44,167.41,169.64,6716465
2011-02-01,170.78,173.1,169.51,172.11,5077178
2011-02-02,171.74,175.2,170.87,173.53,4546911
2011-02-03,173.5,174.67,171.95,173.71,3677487
2011-02-04,174,177.19,173.75,175.93,4346782
2011-02-07,176.36,177.55,174.77,176.43,5254541
2011-02-08,176.66,183.11,176.59,183.06,7793140
2011-02-09,183.03,186.47,182.26,185.3,8308679
2011-02-10,184.49,187.24,183.6,186.21,5331191
2011-02-11,185.38,189.5,185.37,189.25,4487709
2011-02-14,189.25,191.4,188.35,190.42,4059879
2011-02-15,189,190.49,188.25,189.03,3889592
2011-02-16,189.51,190,186.35,186.62,4627359
2011-02-17,185.8,189.09,185.31,187.76,3424383
2011-02-18,187.46,188.5,185.13,186.5,4176935
2011-02-22,183.71,184.72,179.32,180.42,5633557
2011-02-23,180.25,181.15,174.39,176.68,5481990
2011-02-24,177.12,179.75,174.56,177.75,4656228
2011-02-25,179,180.75,177.1,177.24,4190678
2011-02-28,174.1,175.89,172.15,173.29,6781774
2011-03-01,173.55,173.96,168.67,169.44,5843462
2011-03-02,169.04,173.3,168.35,172.02,5181578
2011-03-03,173.91,174.46,172.05,172.79,4136929
2011-03-04,172.55,172.75,169.51,171.67,4923140
2011-03-07,171.85,172.09,166.24,169.08,5931165
2011-03-08,169.32,169.71,166.72,166.89,4216404
2011-03-09,166.4,169.75,163.9,169.05,7106671
2011-03-10,167.26,168.47,164.82,166.14,5998152
2011-03-11,165.34,169.2,164.12,168.07,4608522
2011-03-14,166.6,168.08,164.57,166.73,4021956
2011-03-15,161.45,166.88,160.76,165.08,4936126
2011-03-16,164.67,168.14,162.87,164.7,5211056
2011-03-17,165.87,166.3,160.78,160.97,6471310
2011-03-18,161.26,163.54,160.59,161.82,7442604
2011-03-21,163.7,165.79,161.72,164.53,4055221
2011-03-22,164.09,164.44,162.25,162.6,3612686
2011-03-23,162.1,166.26,160.82,165.32,4721455
2011-03-24,168.23,172,167.36,171.1,6285368
2011-03-25,171.66,173.49,170.3,170.98,4293802
2011-03-28,171.96,172.5,169.25,169.35,3399838
2011-03-29,170.76,174.84,170.07,174.62,4883107
2011-03-30,177.97,181.16,177.66,179.42,6856880
2011-03-31,179.33,181.57,178.5,180.13,4825628
2011-04-01,181.58,183.25,178.59,180.13,5683357
2011-04-04,180.9,183.61,180.69,182.94,4186165
2011-04-05,181.83,186.36,181.8,185.29,5567593
2011-04-06,186.1,188.27,181.12,182.76,5426993
2011-04-07,182.71,185.17,181.76,184.91,4558622
2011-04-08,185.17,186.22,182.78,184.71,3725114
2011-04-11,184.99,186.49,181.85,184.04,3296528
2011-04-12,182.96,184.59,179.42,180.48,5333259
2011-04-13,180.85,182.88,179.8,182.29,4222210
2011-04-14,181.39,182.08,179.36,181.82,3583657
2011-04-15,181.23,181.78,179.02,180.01,4267836
2011-04-18,178.04,178.91,175.37,178.34,4615185
2011-04-19,178.41,179.47,176.6,178.82,2645668
2011-04-20,181.83,185,181.59,183.87,4061235
2011-04-21,184.7,185.97,183.05,185.89,3347589
2011-04-25,185.8,186.35,183.77,185.42,3434744
2011-04-26,186.26,186.42,180.74,182.3,10830884
2011-04-27,183.25,197.8,182.75,196.63,23593044
2011-04-28,196.09,196.79,192.27,195.07,7263823
2011-04-29,194.38,196.59,193.78,195.81,6638062
2011-05-02,196.79,203.42,196.18,201.19,9389614
2011-05-03,200.99,202.59,196.69,198.45,6049929
2011-05-04,198.25,201.86,195.37,199.97,6546629
2011-05-05,198.59,201,196.12,197.11,4625978
2011-05-06,199.3,199.56,196.56,197.6,4012521
2011-05-09,198.35,202.36,196.78,200.8,5815595
2011-05-10,201.94,205.29,201.56,203.94,5881625
2011-05-11,203.14,205.5,202.25,204.38,4802731
2011-05-12,204.22,206.19,200.62,206.07,4817777
2011-05-13,205.7,206.39,202.36,202.56,4122522
2011-05-16,200.51,200.9,191.37,192.51,9370713
2011-05-17,191.81,195.98,191.76,194.81,7069541
2011-05-18,194.04,198.28,193.25,197.09,4955539
2011-05-19,198.32,199.95,197.55,198.81,3699653
2011-05-20,198.15,199.8,197.24,198.65,3380401
2011-05-23,195.56,197.29,192.02,196.22,4227612
2011-05-24,196.94,197,193,193.27,2968627
2011-05-25,193.6,194.35,191.14,192.26,4655944
2011-05-26,191.46,196.45,190.88,195,4073674
2011-05-27,194.76,196.12,193.5,194.13,2351319
2011-05-31,195.94,198.44,195.03,196.69,3407795
2011-06-01,196.21,197.26,192.05,192.4,3432251
2011-06-02,192.3,194.44,190.56,193.65,3043026
2011-06-03,191.04,193.21,187.62,188.32,4970721
2011-06-06,188.01,189.85,185.18,185.69,3712231
2011-06-07,185.72,190.63,185.52,187.55,4863126
2011-06-08,187.6,189.81,186.32,188.05,3715290
2011-06-09,189.54,191.76,185.71,189.68,4178852
2011-06-10,189.28,190.77,186.28,186.53,3753367
2011-06-13,186.81,189.31,184.86,186.29,3868235
2011-06-14,188.88,190.72,187.07,189.96,3953011
2011-06-15,188.09,192.45,185.3,185.98,6311318
2011-06-16,186.43,187,181.59,183.65,6025981
2011-06-17,186.51,187.39,184.64,186.37,6322114
2011-06-20,185.96,188.85,185.57,187.72,2829729
2011-06-21,188.29,195,187.12,194.23,4175133
2011-06-22,193.76,195.2,191.32,191.63,3127354
2011-06-23,189.18,194.46,188.3,194.16,4605738
2011-06-24,193.88,194.92,191.35,192.55,3601842
2011-06-27,194.5,202.58,194.03,201.25,6091508
2011-06-28,201.72,202.88,200.6,202.35,3821426
2011-06-29,202.78,206.25,201.03,204.18,4605493
2011-06-30,200.72,205.2,200.5,204.49,4446007
2011-07-01,205.16,210.27,203.61,209.49,4005804
2011-07-05,208.74,214.45,208.73,213.19,3583177
2011-07-06,212.12,214.4,211.01,214.19,2607514
2011-07-07,215.38,217.8,215.09,216.74,3141537
2011-07-08,214.3,218.32,213.25,218.28,3707096
2011-07-11,216.34,217.5,211,212.55,4029808
2011-07-12,214.32,215.65,211.12,211.23,3983843
2011-07-13,214.73,216.83,212.14,213.5,4228990
2011-07-14,213.59,215.91,209.38,210.38,3899761
2011-07-15,213.08,214.53,209.29,212.87,4071458
2011-07-18,212.63,213.39,208.29,211.53,2896318
2011-07-19,214.18,218.4,213.77,218.06,4409233
2011-07-20,220.03,220.2,214.41,215.55,3366310
2011-07-21,216.81,217.09,211.07,213.21,4543651
2011-07-22,213.53,217.95,211.11,216.52,3588201
2011-07-25,215.94,216.08,213,213.49,3338192
2011-07-26,214.99,215.6,210.35,214.18,9693118
2011-07-27,224.42,227.2,219.62,222.52,12944241
2011-07-28,223.27,225.95,220.23,223.9,5353617
2011-07-29,221.11,225.75,219.51,222.52,5166268
2011-08-01,225.32,227.45,217.66,221.32,5788056
2011-08-02,220.32,222.43,211.3,211.7,6578424
2011-08-03,212.93,214.83,205.54,209.96,8199706
2011-08-04,206.75,208,201.45,201.48,6533162
2011-08-05,204.57,207.32,194.84,202.7,10021980
2011-08-08,196.25,200.39,190.05,193.7,10415588
2011-08-09,196.25,205.09,190.46,205.09,10485406
2011-08-10,200.44,202.4,193.6,194.13,8742985
2011-08-11,197.01,200.85,191.36,198.36,7400338
2011-08-12,200.26,204.56,197.21,202.3,5618677
2011-08-15,202.06,205.28,198.32,202.95,4782989
2011-08-16,201.25,201.39,194.75,197.68,5200781
2011-08-17,198.7,199.6,193.74,195.93,3988741
2011-08-18,191.03,191.34,179.72,182.52,8261416
2011-08-19,179.94,190,177.55,178.93,7239575
2011-08-22,183,184.2,177.1,177.54,5313373
2011-08-23,178.83,194.84,178.52,193.55,7343979
2011-08-24,193.41,196.31,190.17,193.73,6247157
2011-08-25,194.41,196.99,191.07,192.03,3732924
2011-08-26,191,199.72,189.6,199.27,5282048
2011-08-29,202.77,206.67,202.55,206.53,4510983
2011-08-30,205.5,212.49,204.32,210.92,5911001
2011-08-31,212.3,216.17,211.35,215.23,7401956
2011-09-01,215.28,217.64,211.62,212.54,5273100
2011-09-02,208.51,210.69,207,210,4228989
2011-09-06,204.73,216.6,204.47,216.18,6214781
2011-09-07,218.8,220.19,214.22,219.9,5293058
2011-09-08,218.3,220.64,216.34,217.26,4396625
2011-09-09,215,216.96,209.75,211.39,4568102
2011-09-12,208.71,216.66,208.65,216.56,5337533
2011-09-13,217.75,219.95,215.01,219.53,4833012
2011-09-14,220.29,224.99,216.72,222.57,5877010
2011-09-15,223.8,227.2,221.25,226.78,5602779
2011-09-16,227.34,240.44,226.74,239.3,11744615
2011-09-19,237.02,244,232.88,241.69,8202463
2011-09-20,240.81,241.05,231.03,233.25,7371417
2011-09-21,234.83,240.52,231.81,231.87,5874839
2011-09-22,224.82,228.79,219,223.23,8243864
2011-09-23,220.7,224.49,219.06,223.61,6464173
2011-09-26,227.48,230.24,221.4,229.85,5787763
2011-09-27,234.42,234.75,222.4,224.21,7833910
2011-09-28,226.68,235.81,225.6,229.71,14421030
2011-09-29,234.18,234.3,216.29,222.44,9356452
2011-09-30,218.19,223,215.21,216.23,6549941
2011-10-03,217.24,221.6,211.39,211.98,6620218
2011-10-04,209.81,215,200.43,212.5,8706354
2011-10-05,212.97,220.17,208.48,219.5,6495949
2011-10-06,220.23,223.62,217.55,221.51,6848614
2011-10-07,222.66,227.9,218.41,224.74,6781980
2011-10-10,226.06,232.8,224.1,231.32,5141289
2011-10-11,230.86,236.75,229,235.48,5000538
2011-10-12,236.77,241.84,234.33,236.81,6509757
2011-10-13,237,239.68,235.23,236.15,4826981
2011-10-14,240.8,246.71,240.18,246.71,5919183
2011-10-17,244.34,246.71,240.67,242.33,4755857
2011-10-18,242.55,244.61,236.62,243.88,4601232
2011-10-19,240.67,243.33,229.25,231.53,6710902
2011-10-20,232.57,234.74,229.8,233.61,4524091
2011-10-21,236.89,237,230.6,234.78,4569632
2011-10-24,236.63,240.47,234,237.61,4972556
2011-10-25,238.56,239.01,225.89,227.15,13452400
2011-10-26,203.89,207.58,196.51,198.4,24125268
2011-10-27,204.27,208.6,201.1,206.78,10765379
2011-10-28,206.71,218.4,205.75,217.32,9870513
2011-10-31,215.74,218.89,213.04,213.51,7347390
2011-11-01,208.29,216.21,207.43,212.1,8511747
2011-11-02,215.65,216.79,212.72,215.62,6122954
2011-11-03,216.04,218.5,213.02,218.29,5315180
2011-11-04,217.49,218.23,214.33,216.48,4065740
2011-11-07,216.84,220.2,214,217,3858533
2011-11-08,219.2,219.35,215.21,217.99,3911824
2011-11-09,214.95,215.7,210.6,211.22,4672212
2011-11-10,213.34,214.06,208.1,210.79,5044314
2011-11-11,212.52,217.88,210.31,217.39,5160791
2011-11-14,215.54,222.35,214.25,218.93,6518535
2011-11-15,218.35,220.33,214.26,217.83,5738025
2011-11-16,216.37,216.97,211.23,211.99,5503732
2011-11-17,212.51,212.9,202.1,204.52,7973050
2011-11-18,205.19,205.34,197.11,197.14,8435140
2011-11-21,193.01,193.36,185.05,189.25,11299410
2011-11-22,187.11,194.04,183.58,192.34,9911977
2011-11-23,193.09,194.6,187.89,188.99,8010200
2011-11-25,190.27,190.83,181.51,182.4,4971977
2011-11-28,191.92,194.62,190.54,194.15,7166570
2011-11-29,195.13,195.5,187.3,188.39,6573777
2011-11-30,194.99,195.3,188.75,192.29,7710360
2011-12-01,191.78,198.07,191.59,197.13,7323228
2011-12-02,197.42,199.66,195.18,196.03,7524821
2011-12-05,198.9,199,193.67,196.24,5918786
2011-12-06,195.91,198.32,190.11,191.99,5201317
2011-12-07,191.27,196.71,189.12,195.32,6424177
2011-12-08,193.55,195.89,190.08,190.48,4358296
2011-12-09,191.77,193.95,188.4,193.03,5156847
2011-12-12,190.03,191.15,187.63,189.52,4340029
2011-12-13,188.55,189.68,178.5,180.51,9280074
2011-12-14,178.58,180.75,170.25,180.21,11594628
2011-12-15,182.34,184.8,179.53,181.26,7241809
2011-12-16,182.42,184.41,180.31,181.26,6661379
2011-12-19,182.12,183.17,179,179.33,4502173
2011-12-20,182.73,183.17,180.54,182.52,4567147
2011-12-21,182.14,183.5,172.49,174.35,8062630
2011-12-22,175.09,179.67,174.21,179.03,4693172
2011-12-23,179.22,179.68,175.6,177.28,3495273
2011-12-27,177.4,178.59,176.16,176.27,2949434
2011-12-28,176.5,176.65,172.28,173.89,3652801
2011-12-29,169.57,174.55,166.97,173.86,8203509
2011-12-30,173.66,175.17,172.49,173.1,4280263
2012-01-03,175.89,179.48,175.55,179.03,5110970
2012-01-04,179.14,180.5,176.07,177.51,4205374
2012-01-05,175.94,178.25,174.05,177.61,3809838
2012-01-06,178.07,184.65,177.5,182.61,7009839
2012-01-09,182.62,184.37,177,178.56,5056842
2012-01-10,181.19,182.4,177.1,179.34,3985802
2012-01-11,179.5,180.77,178.19,178.9,3102777
2012-01-12,179.42,179.49,175.75,175.93,5386885
2012-01-13,176.02,178.8,173.5,178.42,4753389
